"ean","descricao"
"7909690512974","SAND HAVAIANAS DISNEY 33/34 ST ROSA MACADAMIA"
"7909843767176","SAND HAVAIANAS DISNEY 35/36 AMARELO POP"
"7909690512981","SAND HAVAIANAS DISNEY 35/36 ST ROSA MACADAMIA"
"7909690513001","SAND HAVAIANAS DISNEY 39/40 ST ROSA MACADAMIA"
"7909843767268","SAND HAVAIANAS DISNEY STYLISH 39/40 BEGE PALHA"
"7909690506164","SAND HAVAIANAS DISNEY STYLISH 41/42 BCO/TURQ"
"7909690506171","SAND HAVAIANAS DISNEY STYLISH 43/44 BCO TURQ"
"7909690513094","SAND HAVAIANAS DISNEY STYLISH FC 33/34 LARANJA CITRUS REF 07/212"
"7909690513117","SAND HAVAIANAS DISNEY STYLISH FC 37/38 LARANJA CITRUS REF 07/211"
"7909690506157","SAND HAVAIANAS DISNEY STYLISH FC 39/40 BRANCO/TURQUESA REF 07/212"
"7909690513124","SAND HAVAIANAS DISNEY STYLISH FC 39/40 LARANJA CITRUS"
"7909690513131","SAND HAVAIANAS DISNEY STYLISH FC 41/42 LARANJA CITRUS REF 07/212"
"7909690422457","SAND HAVAIANAS DISNEY STYLISH FC 43/44 BRANCO/TURQUESA REF 08/211"
"7909843155140","SAND HAVAIANAS DUAL 35/36 AZUL ESTRELA"
"7909690520399","SAND HAVAIANAS DUAL 35/36 BCO CINZA/GELO"
"7893249678962","SAND HAVAIANAS DUAL 35/36 CINZA GELO"
"7909843155157","SAND HAVAIANAS DUAL 37/38 AZUL ESTRELA"
"7909690520405","SAND HAVAIANAS DUAL 37/38 BRANCO/CINZA GELO"
"7893249678979","SAND HAVAIANAS DUAL 37/38 CINZA GELO"
"7909989459973","SAND HAVAIANAS DUAL 37/38 VERDE"
"7909690520412","SAND HAVAIANAS DUAL 39/40 BRANCO/CINZA GELO"
"7893249678986","SAND HAVAIANAS DUAL 39/40 CINZA GELO"
"7893249679051","SAND HAVAIANAS DUAL 39/40 FC VERDE OLIVE"
"7893249678917","SAND HAVAIANAS DUAL 39/40 MARINHO/VERMELHO"
"7893249678818","SAND HAVAIANAS DUAL 39/40 PRETO/AMARELO"
"7909690520344","SAND HAVAIANAS DUAL 39/40 PRETO/CINZA"
"7909989459980","SAND HAVAIANAS DUAL 39/40 VERDE"
"7909690520429","SAND HAVAIANAS DUAL 41/42 BRANCO/CINZA GELO"
"7893249678993","SAND HAVAIANAS DUAL 41/42 CINZA GELO"
"7893249678924","SAND HAVAIANAS DUAL 41/42 MARINHO/VERMELHO"
"7893249678832","SAND HAVAIANAS DUAL 41/42 PRETO/AMARELO"
"7909690520351","SAND HAVAIANAS DUAL 41/42 PRETO/CINZA"
"7909989459997","SAND HAVAIANAS DUAL 41/42 VERDE"
"7909690520436","SAND HAVAIANAS DUAL 43/44 BRANCO/CINZA GELO"
"7893249678931","SAND HAVAIANAS DUAL 43/44 MARINHO"
"7909690520368","SAND HAVAIANAS DUAL 43/44 PRETO/CINZA"
"7909989460009","SAND HAVAIANAS DUAL 43/44 VERDE"
"7893249679075","SAND HAVAIANAS DUAL 43/44 VERDE OLIVE"
"7909843662648","SAND HAVAIANAS DUAL FC 37/38 MARINHO"
"7893249678900","SAND HAVAIANAS DUAL FC 37/38 MARINHO/VERMELHO REF 06/211"
"7909690520337","SAND HAVAIANAS DUAL FC 37/38 PTO/CZA/ACO"
"7893249679044","SAND HAVAIANAS DUAL FC 37/38 VERDE OLIVE"
"7909843662655","SAND HAVAIANAS DUAL FC 39/40 MARINHO"
"7909843662662","SAND HAVAIANAS DUAL FC 41/42 MARINHO"
"7893249679068","SAND HAVAIANAS DUAL FC 41/42 VERDE OLIVE REF 06/212"
"7909843662679","SAND HAVAIANAS DUAL FC 43/44 MARINHO"
"7893249678863","SAND HAVAIANAS DUAL FC 45/46 PRETO"
"7893249679082","SAND HAVAIANAS DUAL FC 45/46 VERDE OLIVE REF 01/212"
"7891224829163","SAND HAVAIANAS DYNAMIC 37/38 BRA/CINZA"
"7891224829170","SAND HAVAIANAS DYNAMIC 39/40 BRANCO/CINZA"
"7891224829187","SAND HAVAIANAS DYNAMIC 41/42 BRANCO/CINZA"
"7909843836438","SAND HAVAIANAS ELEGANCE 33/34 BEGE/PALHA"
"7909989545577","SAND HAVAIANAS ELEGANCE 33/34 CINZA GELO"
"7909843821915","SAND HAVAIANAS ELEGANCE 33/34 DOURADO"
"7909843837091","SAND HAVAIANAS ELEGANCE 33/34 PAU BRASIL"
"7909843821861","SAND HAVAIANAS ELEGANCE 33/34 PRETO"
"7909989428528","SAND HAVAIANAS ELEGANCE 33/34 PRINT CAFE"
"7909989428573","SAND HAVAIANAS ELEGANCE 33/34 ROSA"
"7909989317648","SAND HAVAIANAS ELEGANCE 33/34 ROSA BALLET"
"7909843822011","SAND HAVAIANAS ELEGANCE 33/34 ROSA CROCUS"
"7909843836445","SAND HAVAIANAS ELEGANCE 35/36 BEGE/PALHA"
"7909989545584","SAND HAVAIANAS ELEGANCE 35/36 CINZA GELO"
"7909843821922","SAND HAVAIANAS ELEGANCE 35/36 DOURADO"
"7909843837107","SAND HAVAIANAS ELEGANCE 35/36 PAU BRASIL"
"7909843821878","SAND HAVAIANAS ELEGANCE 35/36 PRETO"
"7909989428535","SAND HAVAIANAS ELEGANCE 35/36 PRINT CAFE"
"7909989428580","SAND HAVAIANAS ELEGANCE 35/36 ROSA"
"7909989317655","SAND HAVAIANAS ELEGANCE 35/36 ROSA BALLET"
"7909843822028","SAND HAVAIANAS ELEGANCE 35/36 ROSA CROCUS"
"7909843836452","SAND HAVAIANAS ELEGANCE 37/38 BEGE/PALHA"
"7909989545591","SAND HAVAIANAS ELEGANCE 37/38 CINZA GELO"
"7909843821939","SAND HAVAIANAS ELEGANCE 37/38 DOURADO"
"7909843837114","SAND HAVAIANAS ELEGANCE 37/38 PAU BRASIL"
"7909843821885","SAND HAVAIANAS ELEGANCE 37/38 PRETO"
"7909989428542","SAND HAVAIANAS ELEGANCE 37/38 PRINT CAFE"
"7909989428597","SAND HAVAIANAS ELEGANCE 37/38 ROSA"
"7909989317662","SAND HAVAIANAS ELEGANCE 37/38 ROSA BALLET"
"7909843822035","SAND HAVAIANAS ELEGANCE 37/38 ROSA CROCUS"
"7909843837077","SAND HAVAIANAS ELEGANCE 39/40 BEGE PALHA"
"7909989545607","SAND HAVAIANAS ELEGANCE 39/40 CINZA GELO"
"7909843821946","SAND HAVAIANAS ELEGANCE 39/40 DOURADO"
"7909843821892","SAND HAVAIANAS ELEGANCE 39/40 PRETO"
"7909989428559","SAND HAVAIANAS ELEGANCE 39/40 PRINT CAFE"
"7909989428603","SAND HAVAIANAS ELEGANCE 39/40 ROSA"
"23941","SAND HAVAIANAS ELEGANCE 39/40 ROSA"
"7909989317679","SAND HAVAIANAS ELEGANCE 39/40 ROSA BALLET"
"7909843822042","SAND HAVAIANAS ELEGANCE 39/40 ROSA CROCUS"
"7909843837121","SAND HAVAIANAS ELEGANCE PRINT 39/40 PAU BRASIL"
"7909843821960","SAND HAVAIANAS ELEGANCE VENTO 33/34"
"7909843821977","SAND HAVAIANAS ELEGANCE VENTO 35/36"
"7909843821984","SAND HAVAIANAS ELEGANCE VENTO 37/38 AZUL"
"7909843821991","SAND HAVAIANAS ELEGANCE VENTO 39/40"
"7909843096733","SAND HAVAIANAS FANT GLOSS 37/38 PRETO CINZA"
"7909690259466","SAND HAVAIANAS FANT ROMANT FC 35/36 AZUL INDIGO/MARINHO REF 05/213"
"7909690259367","SAND HAVAIANAS FANT ROMANT FC 35/36 ROSA BALLET REF 04/212"
"7909690259473","SAND HAVAIANAS FANT ROMANT FC 37/38 AZUL INDIGO/MARINHO REF 06/211"
"7909690259374","SAND HAVAIANAS FANT ROMANT FC 37/38 ROSA BALLET REF 04/211"
"7909690759911","SAND HAVAIANAS FANTASIA 33/34 AREIA"
"7909843769316","SAND HAVAIANAS FANTASIA 33/34 AZUL/PROVENCE"
"7909843887140","SAND HAVAIANAS FANTASIA 33/34 BEGE/ROSA"
"7909843887041","SAND HAVAIANAS FANTASIA 33/34 BRANCO/ROSA"
"7909843096764","SAND HAVAIANAS FANTASIA 33/34 GLOSS DOURADO"
"7909843096818","SAND HAVAIANAS FANTASIA 33/34 GLOSS PINK PARADISE"
"7909690759867","SAND HAVAIANAS FANTASIA 33/34 PRETO"
"7909690759812","SAND HAVAIANAS FANTASIA 33/34 ROSA BALLET"
"7909690759928","SAND HAVAIANAS FANTASIA 35/36 AREIA"
"7909843769224","SAND HAVAIANAS FANTASIA 35/36 BEGE/PALHA"
"7909843887157","SAND HAVAIANAS FANTASIA 35/36 BEGE/ROSA"
"7909843887058","SAND HAVAIANAS FANTASIA 35/36 BRANCO/ROSA"
"7909690414131","SAND HAVAIANAS FANTASIA 35/36 GLOSS AZUL INDIGO"
"7909843096771","SAND HAVAIANAS FANTASIA 35/36 GLOSS DOURADO"
"7893249802329","SAND HAVAIANAS FANTASIA 35/36 GLOSS MARINHO"
"7909843096825","SAND HAVAIANAS FANTASIA 35/36 GLOSS PINK PARADISE"
"7909690620174","SAND HAVAIANAS FANTASIA 35/36 JOY PINK LEMONADE"
"7909690759874","SAND HAVAIANAS FANTASIA 35/36 PRETO"
"7909690759829","SAND HAVAIANAS FANTASIA 35/36 ROSA BALLET"
"7909690759935","SAND HAVAIANAS FANTASIA 37/38 AREIA"
"7909843769231","SAND HAVAIANAS FANTASIA 37/38 BEGE/PALHA"
"7909843887164","SAND HAVAIANAS FANTASIA 37/38 BEGE/ROSA"
"7909843887065","SAND HAVAIANAS FANTASIA 37/38 BRANCO/ROSA"
"7909843096788","SAND HAVAIANAS FANTASIA 37/38 GLOSS DOURADO"
"7909843096832","SAND HAVAIANAS FANTASIA 37/38 GLOSS PINK PARADISE"
"7909690620181","SAND HAVAIANAS FANTASIA 37/38 JOY PINK LEMONADE"
"7909690759881","SAND HAVAIANAS FANTASIA 37/38 PRETO"
"7909690759836","SAND HAVAIANAS FANTASIA 37/38 ROSA BALLET"
"7909690759942","SAND HAVAIANAS FANTASIA 39/40 AREIA"
"7909843887072","SAND HAVAIANAS FANTASIA 39/40 BRANCO/ROSA"
"7909843096795","SAND HAVAIANAS FANTASIA 39/40 GLOSS DOURADO"
"7909843096849","SAND HAVAIANAS FANTASIA 39/40 GLOSS PINK PARADISE"
"7909690620198","SAND HAVAIANAS FANTASIA 39/40 JOY PINK LEMONADE"
"7909690759898","SAND HAVAIANAS FANTASIA 39/40 PRETO"
"7909843096740","SAND HAVAIANAS FANTASIA 39/40 PTO/CZ GLOSS"
"7909690759843","SAND HAVAIANAS FANTASIA 39/40 ROSA BALLET"
"7893249276816","SAND HAVAIANAS FANTASIA 39/40 STYLE AZUL CEU"
"7909690414223","SAND HAVAIANAS FANTASIA GLOSS 33/34 AREIA"
"7893249802312","SAND HAVAIANAS FANTASIA GLOSS 33/34 MARINHO"
"7909843096719","SAND HAVAIANAS FANTASIA GLOSS 33/34 PRETO CINZA"
"7909843096726","SAND HAVAIANAS FANTASIA GLOSS 35/36 PRETO CINZA"
"7909690414155","SAND HAVAIANAS FANTASIA GLOSS 39/40 AZUL INDIGO PAR"
"7909690414209","SAND HAVAIANAS FANTASIA GLOSS 39/40 ROSA CRISTAL"
"7893249802367","SAND HAVAIANAS FANTASIA GLOSS FC 33/34 CEU DE INVERNO REF11\203"
"7909690414179","SAND HAVAIANAS FANTASIA GLOSS FC 33/34 ROSA CRISTAL REF 06/212"
"7909690414230","SAND HAVAIANAS FANTASIA GLOSS FC 35/36 AREIA REF 06/212"
"7893249802220","SAND HAVAIANAS FANTASIA GLOSS FC 35/36 BRANCO"
"7893249802374","SAND HAVAIANAS FANTASIA GLOSS FC 35/36 CEU DE INVERNO REF 08\203"
"7909690414285","SAND HAVAIANAS FANTASIA GLOSS FC 35/36 CINZA GELO REF 06/212"
"7909690414247","SAND HAVAIANAS FANTASIA GLOSS FC 37/38 AREIA REF 06/212"
"7909690414148","SAND HAVAIANAS FANTASIA GLOSS FC 37/38 AZUL INDIGO REF 06/212"
"7909690414292","SAND HAVAIANAS FANTASIA GLOSS FC 37/38 CINZA GELO REF 06/212"
"7909690414193","SAND HAVAIANAS FANTASIA GLOSS FC 37/38 ROSA CRISTAL REF 06/212"
"7909690620211","SAND HAVAIANAS FANTASIA JOY 33/34 BEGE"
"7909690620167","SAND HAVAIANAS FANTASIA JOY 33/34 PINK LEMONADE PAR"
"7909690620228","SAND HAVAIANAS FANTASIA JOY 35/36 BEGE"
"7909690620235","SAND HAVAIANAS FANTASIA JOY 37/38 BEGE"
"7909690620242","SAND HAVAIANAS FANTASIA JOY 39/40 BEGE/BEGE PAR"
"7909690443650","SAND HAVAIANAS FANTASIA POP 35/36 ROSA BALLET"
"7909690443711","SAND HAVAIANAS FANTASIA POP 37/38 BEGE PALHA"
"7909690259404","SAND HAVAIANAS FANTASIA ROMANCE 33/34 LILAS"
"7909843769361","SAND HAVAIANAS FANTASIA STYLE 33/34  LAR BEGONIA"
"7909989375754","SAND HAVAIANAS FANTASIA STYLE 33/34 ROSA BALLET"
"7909843769323","SAND HAVAIANAS FANTASIA STYLE 35/36 PROVENCE"
"7909989375761","SAND HAVAIANAS FANTASIA STYLE 35/36 ROSA BALLET"
"7909843769330","SAND HAVAIANAS FANTASIA STYLE 37/38  PROVENCE"
"7909690260639","SAND HAVAIANAS FANTASIA STYLE 37/38 AREIA"
"7909989375778","SAND HAVAIANAS FANTASIA STYLE 37/38 ROSA BALLET"
"7909989375785","SAND HAVAIANAS FANTASIA STYLE 39/40 ROSA BALLET"
"7909690260615","SAND HAVAIANAS FANTASIA STYLE FC 33/34 AREIA REF 08/213"
"7893249276786","SAND HAVAIANAS FANTASIA STYLE FC 33/34 AZUL CEU"
"7893249276731","SAND HAVAIANAS FANTASIA STYLE FC 33/34 BRANCO USA REF 10\201"
"7909690260660","SAND HAVAIANAS FANTASIA STYLE FC 33/34 ROXO IRIS REF 06/212"
"7893249276748","SAND HAVAIANAS FANTASIA STYLE FC 35/36 BRANCO REF 10\202"
"7909690260721","SAND HAVAIANAS FANTASIA STYLE FC 35/36 ROSA MACARON"
"7909690260738","SAND HAVAIANAS FANTASIA STYLE FC 37/38 ROSA MACARON"
"7893249276809","SAND HAVAIANAS FANTASIA STYLE FC 37\38 AZUL CEU"
"7909690260646","SAND HAVAIANAS FANTASIA STYLE FC 39/40 AREIA REF 04/213"
"7893249276830","SAND HAVAIANAS FANTASIA STYLE FC CANDY 33/34 PINK REF 10\202"
"7893249276847","SAND HAVAIANAS FANTASIA STYLE FC CANDY 35/36 PINK REF 11\203"
"7893249276861","SAND HAVAIANAS FANTASIA STYLE FC CANDY 39/40 PINK REF 11\203"
"7909690209799","SAND HAVAIANAS FLASH 35/36 SWEET ROYAL AZ INDIGO"
"7909690209843","SAND HAVAIANAS FLASH 35/36 SWEET ROYAL PRETO"
"7909690209805","SAND HAVAIANAS FLASH 37/38 SWEET ROYAL AZ IND"
"7909690209850","SAND HAVAIANAS FLASH SLIM 37/38 WEET ROYAL PRETO"
"7909843302803","SAND HAVAIANAS FLASH SWEET 33/34 AREIA"
"7909843302759","SAND HAVAIANAS FLASH SWEET 33/34 AZUL INDIGO"
"7909690226857","SAND HAVAIANAS FLASH SWEET 33/34 GRAFITE"
"7909843302810","SAND HAVAIANAS FLASH SWEET 35/36 AREIA"
"7909843302766","SAND HAVAIANAS FLASH SWEET 35/36 AZUL INDIGO"
"7909690226864","SAND HAVAIANAS FLASH SWEET 35/36 GRAFITE"
"7909843302827","SAND HAVAIANAS FLASH SWEET 37/38 AREIA"
"7909843302773","SAND HAVAIANAS FLASH SWEET 37/38 AZUL INDIGO"
"7909690226871","SAND HAVAIANAS FLASH SWEET 37/38 GRAFITE"
"7909843302834","SAND HAVAIANAS FLASH SWEET 39/40 AREIA"
"7909843302780","SAND HAVAIANAS FLASH SWEET 39/40 AZUL INDIGO"
"7893249423388","SAND HAVAIANAS FLASH SWEET FC 37/38 ROSA CROCUS REF07/211"
"7893249423371","SAND HAVAIANAS FLASH SWEET FC ROSA CROCS 35/36 REF 11\203"
"7891224558995","SAND HAVAIANAS FLAT 33/34 FC AREIA"
"7909843401209","SAND HAVAIANAS FLAT 33/34 PAU BRASIL"
"7909843401155","SAND HAVAIANAS FLAT 33/34 ROSA PEONIA"
"7909843304227","SAND HAVAIANAS FLAT 33/34 ROSA VELUDO PAR"
"7909843304289","SAND HAVAIANAS FLAT 35/36 ARGILA PAR"
"7891224559008","SAND HAVAIANAS FLAT 35/36 CF AREIA"
"7909843401216","SAND HAVAIANAS FLAT 35/36 PAU BRASIL"
"7909843401162","SAND HAVAIANAS FLAT 35/36 ROSA PEONIA"
"7909843304234","SAND HAVAIANAS FLAT 35/36 ROSA VELUDO PAR"
"7909843304296","SAND HAVAIANAS FLAT 37/38 ARGILA PAR"
"7891224559015","SAND HAVAIANAS FLAT 37/38 FC AREIA"
"7909843401223","SAND HAVAIANAS FLAT 37/38 PAU BRASIL"
"7909843401179","SAND HAVAIANAS FLAT 37/38 ROSA PEONIA"
"7909843304241","SAND HAVAIANAS FLAT 37/38 ROSA VELUDO PAR"
"7909843304302","SAND HAVAIANAS FLAT 39/40 ARGILA PAR"
"7891224559022","SAND HAVAIANAS FLAT 39/40 CF AREIA"
"7909843304203","SAND HAVAIANAS FLAT 39/40 NECTAR PAR"
"7909843401230","SAND HAVAIANAS FLAT 39/40 PAU BRASIL"
"7909843401186","SAND HAVAIANAS FLAT 39/40 ROSA PEONIA"
"7909843304258","SAND HAVAIANAS FLAT 39/40 ROSA VELUDO PAR"
"7909690803669","SAND HAVAIANAS FLAT DUO 33/34 PRETO"
"7909690803720","SAND HAVAIANAS FLAT DUO 35/36 LARANJA CITRUS"
"7909690803829","SAND HAVAIANAS FLAT DUO 35/36 PINK ELETRIC"
"7909690803737","SAND HAVAIANAS FLAT DUO 37/38 LARANJA CITRUS"
"7909690803836","SAND HAVAIANAS FLAT DUO 37/38 PINK ELETRIC"
"7909690803799","SAND HAVAIANAS FLAT DUO 39/40 VERDE FRESCOR"
"7909690883753","SAND HAVAIANAS FLAT DUO IRID 35/36 BEGE PALHA"
"7909690883852","SAND HAVAIANAS FLAT DUO IRID 35/36 ROXO PAISLEY"
"7909690883814","SAND HAVAIANAS FLAT DUO IRID 37/38 AZUL WATER"
"7909690883760","SAND HAVAIANAS FLAT DUO IRID 37/38 BEGE PALHA"
"7909690883869","SAND HAVAIANAS FLAT DUO IRID 37/38 ROXO PAISLEY"
"7909690883722","SAND HAVAIANAS FLAT DUO IRID 39/40 ROSA BALLET"
"7909690883708","SAND HAVAIANAS FLAT DUO IRIDESCENT 35/36 RS BALLET"
"7909690805571","SAND HAVAIANAS FLAT DUO VIBES 35/36 DOURADO"
"7909690805588","SAND HAVAIANAS FLAT DUO VIBES 37/38 DOURADO"
"7909690267935","SAND HAVAIANAS FLAT MIX 33/34 BCO/AZUL ESTRELA"
"7909843732648","SAND HAVAIANAS FLAT MIX 33/34 BCO/PTO/AZUL"
"7909690267980","SAND HAVAIANAS FLAT MIX 33/34 BEGE/CORAL"
"7909843906933","SAND HAVAIANAS FLAT MIX 33/34 BEGE/PRETO"
"7909843906889","SAND HAVAIANAS FLAT MIX 33/34 BRANCO/ROSA"
"7909843732693","SAND HAVAIANAS FLAT MIX 33/34 ROSA/VERDE"
"7909690267942","SAND HAVAIANAS FLAT MIX 35/36 BCO/AZUL ESTRELA"
"7909843732655","SAND HAVAIANAS FLAT MIX 35/36 BCO/PTO/AZ"
"7909690267997","SAND HAVAIANAS FLAT MIX 35/36 BEGE/CORALN"
"7909843906940","SAND HAVAIANAS FLAT MIX 35/36 BEGE/PRETO"
"7909843906896","SAND HAVAIANAS FLAT MIX 35/36 BRANCO/ROSA"
"7909690267898","SAND HAVAIANAS FLAT MIX 35/36 LIMA"
"7909843732709","SAND HAVAIANAS FLAT MIX 35/36 ROSA/VERDE"
"7909690267959","SAND HAVAIANAS FLAT MIX 37/38 BCO/AZUL ESTRELA"
"7909843732662","SAND HAVAIANAS FLAT MIX 37/38 BCO/PTO/AZ"
"7909690268000","SAND HAVAIANAS FLAT MIX 37/38 BEGE/CORALN"
"7909843906957","SAND HAVAIANAS FLAT MIX 37/38 BEGE/PRETO"
"7909843906902","SAND HAVAIANAS FLAT MIX 37/38 BRANCO/ROSA"
"7909690267904","SAND HAVAIANAS FLAT MIX 37/38 LIMA"
"7909843906964","SAND HAVAIANAS FLAT MIX 39/40 BEGE PRETO"
"7909843906919","SAND HAVAIANAS FLAT MIX 39/40 BRANCO/ROSA"
"7909843732778","SAND HAVAIANAS FLAT MIX 39/40 PALHA/ROSA  PAR"
"7893249276618","SAND HAVAIANAS FLAT MIX 39/40 ROSA BALLET"
"7909843732723","SAND HAVAIANAS FLAT MIX 39/40 ROSA/VERDE"
"7909690267881","SAND HAVAIANAS FLAT MIX FC 33/34 LIMA GREEN REF 04/212"
"7909690531470","SAND HAVAIANAS FLORES 25/26 PINK LEMONADE"
"7909690174349","SAND HAVAIANAS FORTNITE 39/40 AMARELO CITRICO"
"7909690174356","SAND HAVAIANAS FORTNITE 41/42 AMARELO CITRICO"
"7909690209737","SAND HAVAIANAS FSH SWT ROYAL FC 33/34 ROSA BALLET REF 07/211"
"7909690209744","SAND HAVAIANAS FSH SWT ROYAL FC 35/36 ROSA BALLET REF 09/213"
"7909690581062","SAND HAVAIANAS GLOSS 23/24 CINZA"
"7909690581079","SAND HAVAIANAS GLOSS 25/26 CINZA"
"7909690581093","SAND HAVAIANAS GLOSS 29/30 CINZA"
"7909690414186","SAND HAVAIANAS GLOSS FC 35/36 ROSA CRISTAL REF 06/211"
"7893249802381","SAND HAVAIANAS GLOSS FC 37/38 CEU DE INVERNO REF 11\201"
"7909690633464","SAND HAVAIANAS HARMONY 33/34 CITRONELA"
"7909690633396","SAND HAVAIANAS HARMONY 39/40 CIBER PINK"
"7909843767343","SAND HAVAIANAS HARRY POTTER 41/42 BCO/PT"
"7909843767411","SAND HAVAIANAS HARRY POTTER 41/42 DOURADO"
"7893249888330","SAND HAVAIANAS HYBRID 39/40 BE AZUL INDIGO"
"7909690553847","SAND HAVAIANAS HYBRID BE CAFE 37/38"
"7893249888231","SAND HAVAIANAS HYBRID BE FC 39/40 NOVO GRAFITE"
"7893249888347","SAND HAVAIANAS HYBRID BE FC 41/42 AZUL INDIGO"
"7893249888248","SAND HAVAIANAS HYBRID BE FC 42/42 NOVO GRAFITE"
"7893249972671","SAND HAVAIANAS HYBRID CITY 39/40 CINZA ACO"
"7893249972558","SAND HAVAIANAS HYBRID CITY 39/40 PRETO"
"7893249888323","SAND HAVAIANAS HYBRID FC 37/38 AZUL INDIGO"
"7909843417606","SAND HAVAIANAS HYPE 35/36 AREIA AZUL COMFY"
"7909843417521","SAND HAVAIANAS HYPE 35/36 BRANCO/PRETO"
"7893249381381","SAND HAVAIANAS HYPE 35/36 PRETO"
"7909843417613","SAND HAVAIANAS HYPE 37/38 AREIA AZUL COMFY"
"7909843417538","SAND HAVAIANAS HYPE 37/38 BRANCO/PRETO"
"7909690495772","SAND HAVAIANAS HYPE 37/38 PRETO/BRANCO"
"7909843417620","SAND HAVAIANAS HYPE 39/40 AREIA/AZUL"
"7893249381473","SAND HAVAIANAS HYPE 39/40 AREIA/MAR"
"7893249381633","SAND HAVAIANAS HYPE 39/40 BCO/AZUL"
"7909690495710","SAND HAVAIANAS HYPE 39/40 BRANCO/AZUL"
"7909843417545","SAND HAVAIANAS HYPE 39/40 BRANCO/PRETO"
"7909843417705","SAND HAVAIANAS HYPE 39/40 PTO LARANJA BEGONIA"
"7909843417637","SAND HAVAIANAS HYPE 41/42 AREIA AZUL COMFY"
"7893249381480","SAND HAVAIANAS HYPE 41/42 AREIA/MAR"
"7909843417552","SAND HAVAIANAS HYPE 41/42 BRANCO/PRETO"
"7909690495925","SAND HAVAIANAS HYPE 41/42 MARINHO"
"7909843417712","SAND HAVAIANAS HYPE 41/42 PTO LARANJA BEGONIA"
"7909690495734","SAND HAVAIANAS HYPE 43/44 BCO/AZUL MAR"
"7909843417729","SAND HAVAIANAS HYPE 43/44 PRETO/LARANJA"
"7893249381466","SAND HAVAIANAS HYPE FC 37/38 AREIA/MARINHO REF 01/212"
"7893249381398","SAND HAVAIANAS HYPE FC 37/38 PRETO REF 04/211"
"7909690495796","SAND HAVAIANAS HYPE FC 41/42 PRETOQPRETO/BCO REF 06/212"
"7909690495802","SAND HAVAIANAS HYPE FC 43/44 PRETO/BRANCO/CINZA REF 04/212"
"7893249381626","SAND HAVAIANAS HYPE FC BRANCO\BRANCO\AZUL 37/38 REF 09\202"
"7893249818634","SAND HAVAIANAS INF NEW BABY HEROIS FC 20 TURQ/VERM"
"7893249720029","SAND HAVAIANAS INFANTIL NBD CLASSIC FC VERDE HYDRO 20"
"7893249720036","SAND HAVAIANAS INFANTIL NBD CLASSICS FC 21 VERDE HYDRO"
"7893249720043","SAND HAVAIANAS INFANTIL NDB CLASSICS FC 22 VERDE HYDRO"
"7909690624127","SAND HAVAIANAS IPE 37/38 AREIA/MUSGO PAR"
"7893249822709","SAND HAVAIANAS IPE 37/38 AREIA/PRETO PAR"
"7909690624134","SAND HAVAIANAS IPE 39/40 AREIA/MUSGO PAR"
"7893249822716","SAND HAVAIANAS IPE 39/40 AREIA/PRETO PAR"
"7909690423720","SAND HAVAIANAS K CARS 25/26 TURQUESA/BRANCO/VERM REF 07/213"
"7893249171487","SAND HAVAIANAS K LION 45/46 KING AREIA"
"7909843879299","SAND HAVAIANAS K MAX HEROIS 29/30 BCO"
"7909843879305","SAND HAVAIANAS K MAX HEROIS 31/32 BCO"
"7909843879312","SAND HAVAIANAS K MAX HEROIS 33/34 BCO"
"7909843879381","SAND HAVAIANAS K MAX HEROIS 33/34 PTO AMARELO"
"7909690520498","SAND HAVAIANAS K SL HELLO KITTY 29/30 DOURADO REF 08/213"
"7909690520504","SAND HAVAIANAS K SL HELLO KITTY 31/32 DOURADO REF 08/211"
"7909690142973","SAND HAVAIANAS KDS SLIM GLITTER 25/26 AZUL NAVAL"
"7909690142966","SAND HAVAIANAS KDS SLIM GLITTER II 23/24 AZUL NAVAL"
"7909843081302","SAND HAVAIANAS KIDS  FANTASY 27/28 NEON"
"7909989287071","SAND HAVAIANAS KIDS 23/24 BAL/DOU/BLUSH"
"7909690437802","SAND HAVAIANAS KIDS 23/24 FANTASY MARINHO"
"7909690437819","SAND HAVAIANAS KIDS 25/26 FANTASY MARINHO"
"7909690437826","SAND HAVAIANAS KIDS 27/28 FANTASY MARINHO"
"7909690667872","SAND HAVAIANAS KIDS 27/28 FROZEN"
"7909690437840","SAND HAVAIANAS KIDS 31/32 FANTASY MARINHO"
"7909690521150","SAND HAVAIANAS KIDS 31/32 MAX MARVEL VERDE PATRIA"
"7909690437857","SAND HAVAIANAS KIDS 33/34 FANTASY MARINHO"
"7909690521099","SAND HAVAIANAS KIDS 33/34 MAX MARVEL MAR"
"7890541146076","SAND HAVAIANAS KIDS 35/36 MICKEY RR CF AMARELO BANANA"
"7909989687406","SAND HAVAIANAS KIDS ATHLETIC 23/24 BUTTERCREAM"
"7909989687413","SAND HAVAIANAS KIDS ATHLETIC 25/26 BUTTERCREAM"
"7909843658481","SAND HAVAIANAS KIDS ATHLETIC 25/26 GRAFITE/BCO"
"7909843658559","SAND HAVAIANAS KIDS ATHLETIC 25/26 MAR/MAR"
"7909989687420","SAND HAVAIANAS KIDS ATHLETIC 27/28 BUTTERCREAM"
"7909843658498","SAND HAVAIANAS KIDS ATHLETIC 27/28 GRAFITE/BCO"
"7909843658566","SAND HAVAIANAS KIDS ATHLETIC 27/28 MAR/MAR"
